	Spur_Esophageal muscles	Spur_Esophageal muscles	Xboc_MUSCLE	Xboc_MUSCLE	Xboc_GUT	Xboc_GUT	Spur_Stomach (1)	Spur_Stomach (1)	Xboc_unk9	Xboc_unk9	Spur_Ciliary band	Spur_Ciliary band	Spur_Stomach (2)	Spur_Stomach (2)	Spur_Anus	Spur_Anus	Xboc_EXCRETORY	Xboc_EXCRETORY	Spur_Pyloric sphincter	Spur_Pyloric sphincter	Xboc_GLAND3	Xboc_GLAND3	Spur_Exocrine pancreas-like	Spur_Exocrine pancreas-like	Spur_Intestine	Spur_Intestine	Spur_Blastocoelar cells	Spur_Blastocoelar cells	Xboc_GLAND1	Xboc_GLAND1	Spur_Undefined	Spur_Undefined	Spur_Stomach (3)	Spur_Stomach (3)	Xboc_unk4	Xboc_unk4	Spur_Coelomic pouches	Spur_Coelomic pouches	Spur_Aboral ectoderm	Spur_Aboral ectoderm	Xboc_EPIDERMIS	Xboc_EPIDERMIS	Xboc_unk8	Xboc_unk8	Spur_Upper oral ectoderm	Spur_Upper oral ectoderm	Xboc_GLAND4	Xboc_GLAND4	Spur_Immune cells	Spur_Immune cells	Spur_Cardiac sphincter	Spur_Cardiac sphincter	Xboc_PIGMENT	Xboc_PIGMENT	Xboc_SECRETORY_EPITHELIIUM_3	Xboc_SECRETORY_EPITHELIIUM_3	Xboc_CILIATED_CELLS	Xboc_CILIATED_CELLS	Spur_Apical plate	Spur_Apical plate	Spur_Esophagus	Spur_Esophagus	Xboc_unk3	Xboc_unk3	Xboc_GLAND2	Xboc_GLAND2	Xboc_unk5	Xboc_unk5	Xboc_NEURON	Xboc_NEURON	Xboc_PHARYNGEAL	Xboc_PHARYNGEAL	Xboc_unk1	Xboc_unk1	Xboc_MUSCLE-LIKE	Xboc_MUSCLE-LIKE	Spur_Neurons	Spur_Neurons	Xboc_SECRETORY_EPITHELIIUM_4	Xboc_SECRETORY_EPITHELIIUM_4	Xboc_SECRETORY_EPITHELIIUM_1	Xboc_SECRETORY_EPITHELIIUM_1	Xboc_unk2	Xboc_unk2	Spur_Lower oral ectoderm	Spur_Lower oral ectoderm	Xboc_SECRETORY_EPITHELIIUM_2	Xboc_SECRETORY_EPITHELIIUM_2	Xboc_unk7	Xboc_unk7	Spur_Skeleton	Spur_Skeleton	Xboc_unk6	Xboc_unk6
	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score
0	Xboc_MUSCLE	0.9912983633018803	Spur_Esophageal muscles	0.9912983633018803	Spur_Stomach (1)	0.8389135755918635	Xboc_GUT	0.8389135755918635	Spur_Ciliary band	0.8024501974540865	Xboc_unk9	0.8024501974540865	Xboc_GUT	0.7855907415626955	Xboc_EXCRETORY	0.746726042111211	Spur_Anus	0.746726042111211	Xboc_GUT	0.6918535548686072	Spur_Exocrine pancreas-like	0.6543397655775978	Xboc_GLAND3	0.6543397655775978	Xboc_GUT	0.6440313090493371	Xboc_MUSCLE	0.6310850084248465	Spur_Undefined	0.6272707974094586	Xboc_GLAND1	0.6272707974094586	Xboc_GUT	0.5441540098086245	Spur_Undefined	0.5372259070253408	Xboc_unk9	0.5316821272966253	Xboc_EPIDERMIS	0.49052419949682713	Spur_Aboral ectoderm	0.49052419949682713	Spur_Undefined	0.47870389729572593	Xboc_unk9	0.4390560965168647	Spur_Undefined	0.42714182284475655	Xboc_EPIDERMIS	0.4266290291058888	Xboc_GUT	0.41958682802989805	Spur_Aboral ectoderm	0.36060796353505725	Spur_Undefined	0.3444458279298063	Spur_Apical plate	0.3220348038328843	Xboc_CILIATED_CELLS	0.3220348038328843	Xboc_unk9	0.3163712356579465	Spur_Undefined	0.3081826281586673	Spur_Undefined	0.2857810616772174	Spur_Undefined	0.2783604445448228	Spur_Undefined	0.2627397223052152	Spur_Undefined	0.2620221138438624	Spur_Upper oral ectoderm	0.2479453299003871	Spur_Undefined	0.234139461177522	Xboc_GUT	0.2319183197777913	Spur_Undefined	0.23099737685993063	Spur_Undefined	0.2164170573138556	Spur_Ciliary band	0.21640183255454654	Xboc_GUT	0.19875915975500064	Spur_Undefined	0.18442499981811517	Spur_Undefined	0.135289106119243	Xboc_GUT	0.1291869062722218	Spur_Undefined	0.10123306455749181
1	Xboc_GUT	0.08284393903481137	Spur_Blastocoelar cells	0.6310850084248465	Spur_Stomach (2)	0.7855907415626955	Xboc_GLAND2	0.12195815853221308	Spur_Coelomic pouches	0.5316821272966253	Xboc_CILIATED_CELLS	0.2834371796098066	Xboc_unk9	0.27983498353536945	Xboc_GUT	0.5043520274447219	Spur_Intestine	0.08317125268837831	Xboc_unk9	0.3142331378080323	Spur_Undefined	0.3690758211565754	Xboc_GUT	0.2739488653863584	Xboc_unk9	0.16709780745192473	Xboc_EPIDERMIS	0.30715473845495034	Spur_Upper oral ectoderm	0.07003413638633074	Xboc_unk4	0.5372259070253408	Xboc_unk9	0.41612732046125345	Spur_Upper oral ectoderm	0.08401906092874187	Xboc_GUT	0.23457332374741108	Xboc_PIGMENT	0.36060796353505725	Spur_Undefined	0.4644279016460092	Spur_Exocrine pancreas-like	0.1326387988613833	Xboc_GUT	0.4057282144601274	Spur_Upper oral ectoderm	0.0873678312073407	Xboc_GUT	0.3276803179389034	Xboc_MUSCLE	0.41292563056715953	Spur_Undefined	0.29573868067314757	Spur_Neurons	0.12576710575951588	Spur_Ciliary band	0.2834371796098066	Xboc_EPIDERMIS	0.20525379867145138	Xboc_GUT	0.297503121017065	Spur_Upper oral ectoderm	0.11450040050476802	Spur_Stomach (1)	0.12195815853221308	Spur_Upper oral ectoderm	0.08529547759367094	Spur_Upper oral ectoderm	0.17187835109991845	Spur_Aboral ectoderm	0.128741637043545	Spur_Undefined	0.24144403988831636	Spur_Ciliary band	0.10533816370126863	Xboc_CILIATED_CELLS	0.13326342927108364	Spur_Blastocoelar cells	0.13600558668279533	Spur_Upper oral ectoderm	0.10351232984926614	Spur_Undefined	0.19306315707949107	Xboc_EPIDERMIS	0.15334426358667055	Spur_Blastocoelar cells	0.07924381955201941	Spur_Upper oral ectoderm	0.10332026582278153	Xboc_EPIDERMIS	0.05788467099850908	Spur_Stomach (1)	0.07245250971719838
2	Xboc_GLAND2	0.029168799877725353	Spur_Cardiac sphincter	0.41292563056715953	Spur_Pyloric sphincter	0.6918535548686072	Xboc_CILIATED_CELLS	0.09169408920952198	Spur_Upper oral ectoderm	0.4390560965168647	Xboc_GUT	0.2763668117711631	Xboc_EPIDERMIS	0.04227017907175048	Xboc_EPIDERMIS	0.1366601307879462	Spur_Undefined	0.08173386764757154	Xboc_CILIATED_CELLS	0.09164726925536434	Spur_Stomach (1)	0.03413446241731872	Xboc_unk8	0.1326387988613833	Xboc_EPIDERMIS	0.12034027641742964	Xboc_GUT	0.1768339352899228	Spur_Aboral ectoderm	0.02863906309135587	Xboc_unk8	0.47870389729572593	Xboc_GLAND2	0.08192787403487264	Spur_Stomach (1)	0.046213856613968166	Xboc_SECRETORY_EPITHELIIUM_4	0.11257977027532151	Xboc_CILIATED_CELLS	0.2372874558332966	Spur_Immune cells	0.4266290291058888	Spur_Ciliary band	0.057254027355930714	Xboc_unk1	0.2479453299003871	Spur_Aboral ectoderm	0.08113672943036473	Xboc_CILIATED_CELLS	0.08332793773664222	Xboc_CILIATED_CELLS	0.035346538670504406	Spur_Immune cells	0.07873190948357066	Spur_Blastocoelar cells	0.06359863845168404	Spur_Aboral ectoderm	0.2372874558332966	Xboc_GUT	0.20055301596315228	Xboc_EPIDERMIS	0.1607320359599945	Spur_Ciliary band	0.09246463900554495	Spur_Upper oral ectoderm	0.09423223305635722	Spur_Ciliary band	0.07062379980880783	Spur_Ciliary band	0.1633100119487176	Spur_Upper oral ectoderm	0.08831081537190286	Spur_Ciliary band	0.19677460094021865	Spur_Upper oral ectoderm	0.09420204647338803	Xboc_EPIDERMIS	0.12701632037073995	Spur_Coelomic pouches	0.11257977027532151	Spur_Esophagus	0.07125878439579716	Spur_Upper oral ectoderm	0.17061207585461158	Xboc_unk9	0.0819385673018759	Spur_Coelomic pouches	0.0429181100324828	Spur_Ciliary band	0.053110157424639835	Xboc_CILIATED_CELLS	0.05711799165262007	Spur_Stomach (2)	0.03858482147334843
3	Xboc_unk3	0.027316361835259435	Spur_Undefined	0.14011215425437856	Spur_Intestine	0.6440313090493371	Xboc_MUSCLE-LIKE	0.08500320617974892	Spur_Stomach (3)	0.41612732046125345	Xboc_unk2	0.21640183255454654	Xboc_GLAND2	0.04221171605883979	Xboc_unk9	0.06318975155719381	Spur_Upper oral ectoderm	0.021276502428263476	Xboc_GLAND2	0.08562888618157596	Spur_Cardiac sphincter	0.027183906098419613	Xboc_unk9	0.053838828737971724	Xboc_EXCRETORY	0.08317125268837831	Xboc_SECRETORY_EPITHELIIUM_4	0.13600558668279533	Spur_Ciliary band	0.022418292046335435	Xboc_EPIDERMIS	0.4644279016460092	Xboc_CILIATED_CELLS	0.05197635845372502	Spur_Ciliary band	0.04018536474507211	Xboc_CILIATED_CELLS	0.10764729345891469	Xboc_GUT	0.19334377729285168	Spur_Blastocoelar cells	0.30715473845495034	Spur_Upper oral ectoderm	0.05279457772966471	Xboc_EPIDERMIS	0.22200239905993152	Spur_Ciliary band	0.05155743509256618	Xboc_PIGMENT	0.07873190948357066	Xboc_EPIDERMIS	0.0344980691141704	Spur_Apical plate	0.06746516198179157	Spur_Coelomic pouches	0.06301369381002828	Spur_Undefined	0.2318169344101201	Xboc_unk9	0.08216630570367653	Xboc_CILIATED_CELLS	0.0850040241302482	Spur_Stomach (1)	0.06806126103213128	Spur_Ciliary band	0.08698762117388154	Spur_Stomach (1)	0.04191780293843606	Spur_Neurons	0.06839643695435485	Spur_Stomach (1)	0.07765468527613395	Spur_Pyloric sphincter	0.034193981588012935	Spur_Stomach (1)	0.08500320617974892	Xboc_SECRETORY_EPITHELIIUM_3	0.12576710575951588	Spur_Neurons	0.07862515298776065	Spur_Blastocoelar cells	0.05472019596755272	Spur_Coelomic pouches	0.04200343051181438	Xboc_NEURON	0.01675145665567512	Spur_Neurons	0.04267843093798091	Spur_Aboral ectoderm	0.03438072551348997	Xboc_unk9	0.05581851739229724	Spur_Upper oral ectoderm	0.028513593192753185
4	Xboc_GLAND3	0.026557062121644374	Spur_Neurons	0.04821453431095786	Spur_Stomach (3)	0.5441540098086245	Xboc_PHARYNGEAL	0.07765468527613395	Spur_Esophagus	0.3163712356579465	Xboc_unk1	0.19677460094021865	Xboc_CILIATED_CELLS	0.04175382062579376	Xboc_CILIATED_CELLS	0.05573780204085031	Spur_Immune cells	0.016636773044464793	Xboc_unk1	0.034193981588012935	Spur_Esophageal muscles	0.026557062121644374	Xboc_GLAND2	0.045381138040418136	Xboc_CILIATED_CELLS	0.05801382255655914	Xboc_SECRETORY_EPITHELIIUM_2	0.07924381955201941	Spur_Skeleton	0.02134591386922418	Xboc_GLAND4	0.42714182284475655	Xboc_EPIDERMIS	0.01698203448552147	Spur_Immune cells	0.025056629556510075	Xboc_EPIDERMIS	0.07032849132457199	Xboc_PHARYNGEAL	0.128741637043545	Spur_Upper oral ectoderm	0.22200239905993152	Spur_Anus	0.011785565185411647	Xboc_NEURON	0.17187835109991845	Spur_Immune cells	0.016807945869046898	Xboc_PHARYNGEAL	0.05423459281608978	Xboc_GLAND3	0.027183906098419613	Spur_Ciliary band	0.05540226902305848	Spur_Upper oral ectoderm	0.026779895183043412	Spur_Neurons	0.13326342927108364	Xboc_PIGMENT	0.06746516198179157	Xboc_SECRETORY_EPITHELIIUM_1	0.07125878439579716	Spur_Immune cells	0.04190920867809321	Spur_Pyloric sphincter	0.08562888618157596	Spur_Coelomic pouches	0.025005527316504305	Spur_Esophagus	0.061955109835615106	Spur_Immune cells	0.05423459281608978	Spur_Stomach (2)	0.031479758204317615	Spur_Blastocoelar cells	0.05116850549599709	Xboc_unk9	0.1063398090958176	Spur_Upper oral ectoderm	0.06400615994788295	Spur_Coelomic pouches	0.03869730733818315	Spur_Intestine	0.02112203361125696	Xboc_MUSCLE	0.016698752531255717	Spur_Upper oral ectoderm	0.029545589087527673	Spur_Stomach (1)	0.011845253829346996	Xboc_MUSCLE	0.03934039697893345	Spur_Aboral ectoderm	0.014367583627850802
5	Xboc_unk5	0.019053443802816872	Spur_Skeleton	0.03934039697893345	Spur_Anus	0.5043520274447219	Xboc_unk6	0.07245250971719838	Spur_Pyloric sphincter	0.3142331378080323	Xboc_NEURON	0.1633100119487176	Xboc_unk6	0.03858482147334843	Xboc_NEURON	0.050534817838616096	Spur_Cardiac sphincter	0.012817265074619052	Xboc_EPIDERMIS	0.02903762500815611	Spur_Upper oral ectoderm	0.02463650506723624	Xboc_EPIDERMIS	0.03756728831270915	Xboc_GLAND2	0.0344603546369021	Xboc_SECRETORY_EPITHELIIUM_3	0.06359863845168404	Spur_Stomach (1)	0.012855683041296317	Xboc_GLAND3	0.3690758211565754	Xboc_PIGMENT	0.013143564562893917	Spur_Esophagus	0.0178375444556502	Xboc_SECRETORY_EPITHELIIUM_3	0.06301369381002828	Xboc_GLAND4	0.08113672943036473	Spur_Apical plate	0.20525379867145138	Spur_Stomach (2)	0.011106041931896675	Xboc_unk2	0.17061207585461158	Spur_Lower oral ectoderm	0.010822154029725313	Xboc_unk3	0.04190920867809321	Xboc_unk9	0.020375688584845772	Spur_Coelomic pouches	0.052214053031360175	Spur_Stomach (1)	0.023617291848248612	Spur_Upper oral ectoderm	0.1259563100883825	Xboc_GLAND2	0.033731544464590375	Xboc_NEURON	0.061955109835615106	Spur_Exocrine pancreas-like	0.03563510186737407	Spur_Stomach (3)	0.08192787403487264	Spur_Immune cells	0.022208643355517737	Spur_Stomach (1)	0.05591648731387926	Spur_Ciliary band	0.04836645113075662	Spur_Stomach (1)	0.023274993946157903	Spur_Stomach (2)	0.030894095028046225	Xboc_SECRETORY_EPITHELIIUM_4	0.07862515298776065	Spur_Ciliary band	0.05940564277173895	Spur_Neurons	0.023845766639110446	Spur_Immune cells	0.015306657571921798	Xboc_CILIATED_CELLS	0.011521522358015382	Spur_Stomach (1)	0.02046184031484695	Spur_Esophageal muscles	0.010935941850605991	Xboc_PIGMENT	0.03496949929932499	Spur_Immune cells	0.006766761721898754
6	Xboc_unk9	0.018871387829191722	Spur_Coelomic pouches	0.03832748479372968	Spur_Cardiac sphincter	0.41958682802989805	Xboc_unk3	0.06806126103213128	Spur_Stomach (2)	0.27983498353536945	Xboc_MUSCLE-LIKE	0.10533816370126863	Xboc_unk1	0.031479758204317615	Xboc_unk3	0.028836538738202	Spur_Aboral ectoderm	0.009254408083097378	Xboc_PIGMENT	0.014756757942956358	Spur_Stomach (2)	0.021851312459197157	Xboc_unk3	0.03563510186737407	Xboc_PHARYNGEAL	0.031679192214794476	Xboc_SECRETORY_EPITHELIIUM_1	0.05472019596755272	Spur_Esophagus	0.008629824338763546	Xboc_GUT	0.3558438249401018	Xboc_MUSCLE	0.008598609993000392	Spur_Anus	0.01539789111105964	Xboc_PIGMENT	0.052214053031360175	Xboc_unk3	0.0352045866269434	Spur_Esophagus	0.1607320359599945	Spur_Cardiac sphincter	0.00916583805802538	Xboc_CILIATED_CELLS	0.1259563100883825	Spur_Exocrine pancreas-like	0.009917908718784842	Xboc_NEURON	0.03314866956391784	Xboc_unk3	0.019598540295586137	Spur_Upper oral ectoderm	0.03967685436348215	Spur_Ciliary band	0.018941101480274423	Spur_Coelomic pouches	0.10764729345891469	Xboc_NEURON	0.022662498134024798	Xboc_MUSCLE	0.025518545938263536	Spur_Aboral ectoderm	0.0352045866269434	Spur_Exocrine pancreas-like	0.045381138040418136	Spur_Exocrine pancreas-like	0.019259927801836076	Spur_Anus	0.050534817838616096	Spur_Intestine	0.031679192214794476	Spur_Intestine	0.01923274764361997	Spur_Immune cells	0.029258601095850705	Xboc_NEURON	0.06839643695435485	Spur_Stomach (1)	0.027687294879871694	Spur_Stomach (1)	0.02274791250868518	Spur_Esophagus	0.010579953560252816	Xboc_GLAND4	0.010822154029725313	Spur_Ciliary band	0.018924012196699216	Spur_Immune cells	0.007447102816845042	Xboc_GLAND1	0.02134591386922418	Spur_Ciliary band	0.005233221375717645
